time,subject,fuzzer,run,cov_type,cov
1613476387,lightftp,aflnet,4,b_abs,232
1613476405,lightftp,aflnet,4,l_per,50.7
1613476405,lightftp,aflnet,4,l_abs,571
1613476405,lightftp,aflnet,4,b_per,30.4
1613476405,lightftp,aflnet,4,b_abs,246
1613476433,lightftp,aflnet,4,l_per,52.0
1613476433,lightftp,aflnet,4,l_abs,586
1613476433,lightftp,aflnet,4,b_per,31.4
1613476433,lightftp,aflnet,4,b_abs,254
1613476449,lightftp,aflnet,4,l_per,53.0
1613476449,lightftp,aflnet,4,l_abs,597
1613476449,lightftp,aflnet,4,b_per,32.3
1613476449,lightftp,aflnet,4,b_abs,261
1613476469,lightftp,aflnet,4,l_per,53.4
1613476469,lightftp,aflnet,4,l_abs,602
1613476469,lightftp,aflnet,4,b_per,32.6
1613476469,lightftp,aflnet,4,b_abs,264
1613476497,lightftp,aflnet,4,l_per,53.6
1613476497,lightftp,aflnet,4,l_abs,604
1613476497,lightftp,aflnet,4,b_per,32.9
1613476497,lightftp,aflnet,4,b_abs,266
1613476542,lightftp,aflnet,4,l_per,54.1
1613476542,lightftp,aflnet,4,l_abs,610
1613476542,lightftp,aflnet,4,b_per,33.5
1613476542,lightftp,aflnet,4,b_abs,271
1613476580,lightftp,aflnet,4,l_per,54.5
1613476580,lightftp,aflnet,4,l_abs,614
1613476580,lightftp,aflnet,4,b_per,34.5
1613476580,lightftp,aflnet,4,b_abs,279
1613476606,lightftp,aflnet,4,l_per,54.7
1613476606,lightftp,aflnet,4,l_abs,617
1613476606,lightftp,aflnet,4,b_per,35.0
1613476606,lightftp,aflnet,4,b_abs,283
1613476632,lightftp,aflnet,4,l_per,55.2
1613476632,lightftp,aflnet,4,l_abs,622
1613476632,lightftp,aflnet,4,b_per,35.4
1613476632,lightftp,aflnet,4,b_abs,286
1613476659,lightftp,aflnet,4,l_per,55.7
1613476659,lightftp,aflnet,4,l_abs,628
1613476659,lightftp,aflnet,4,b_per,36.1
1613476659,lightftp,aflnet,4,b_abs,292
1613476698,lightftp,aflnet,4,l_per,55.7
1613476698,lightftp,aflnet,4,l_abs,628
1613476698,lightftp,aflnet,4,b_per,36.1
1613476698,lightftp,aflnet,4,b_abs,292
1613476733,lightftp,aflnet,4,l_per,56.4
1613476733,lightftp,aflnet,4,l_abs,636
1613476733,lightftp,aflnet,4,b_per,37.1
1613476733,lightftp,aflnet,4,b_abs,300
1613476760,lightftp,aflnet,4,l_per,56.6
1613476760,lightftp,aflnet,4,l_abs,638
1613476760,lightftp,aflnet,4,b_per,37.2
1613476760,lightftp,aflnet,4,b_abs,301
1613476808,lightftp,aflnet,4,l_per,57.1
1613476808,lightftp,aflnet,4,l_abs,644
1613476808,lightftp,aflnet,4,b_per,37.5
1613476808,lightftp,aflnet,4,b_abs,303
1613476843,lightftp,aflnet,4,l_per,57.1
1613476843,lightftp,aflnet,4,l_abs,644
1613476843,lightftp,aflnet,4,b_per,37.5
1613476843,lightftp,aflnet,4,b_abs,303
1613476922,lightftp,aflnet,4,l_per,57.1
1613476922,lightftp,aflnet,4,l_abs,644
1613476922,lightftp,aflnet,4,b_per,37.5
1613476922,lightftp,aflnet,4,b_abs,303
1613476953,lightftp,aflnet,4,l_per,57.2
1613476953,lightftp,aflnet,4,l_abs,645
1613476953,lightftp,aflnet,4,b_per,37.6
1613476953,lightftp,aflnet,4,b_abs,304
1613477017,lightftp,aflnet,4,l_per,57.2
1613477017,lightftp,aflnet,4,l_abs,645
1613477017,lightftp,aflnet,4,b_per,37.6
1613477017,lightftp,aflnet,4,b_abs,304
1613477057,lightftp,aflnet,4,l_per,57.2
1613477057,lightftp,aflnet,4,l_abs,645
1613477057,lightftp,aflnet,4,b_per,37.6
1613477057,lightftp,aflnet,4,b_abs,304
1613477151,lightftp,aflnet,4,l_per,57.3
1613477151,lightftp,aflnet,4,l_abs,646
1613477151,lightftp,aflnet,4,b_per,37.8
1613477151,lightftp,aflnet,4,b_abs,306
1613477179,lightftp,aflnet,4,l_per,57.5
1613477179,lightftp,aflnet,4,l_abs,648
1613477179,lightftp,aflnet,4,b_per,38.1
1613477179,lightftp,aflnet,4,b_abs,308
1613477219,lightftp,aflnet,4,l_per,57.7
1613477219,lightftp,aflnet,4,l_abs,650
1613477219,lightftp,aflnet,4,b_per,38.3
1613477219,lightftp,aflnet,4,b_abs,310
1613477510,lightftp,aflnet,4,l_per,57.9
1613477510,lightftp,aflnet,4,l_abs,652
1613477510,lightftp,aflnet,4,b_per,38.6
1613477510,lightftp,aflnet,4,b_abs,312
1613477731,lightftp,aflnet,4,l_per,57.9
1613477731,lightftp,aflnet,4,l_abs,652
1613477731,lightftp,aflnet,4,b_per,38.6
1613477731,lightftp,aflnet,4,b_abs,312
1613477749,lightftp,aflnet,4,l_per,57.9
1613477749,lightftp,aflnet,4,l_abs,652
1613477749,lightftp,aflnet,4,b_per,38.6
1613477749,lightftp,aflnet,4,b_abs,312
1613477822,lightftp,aflnet,4,l_per,58.2
1613477822,lightftp,aflnet,4,l_abs,656
1613477822,lightftp,aflnet,4,b_per,38.8
1613477822,lightftp,aflnet,4,b_abs,314
1613477868,lightftp,aflnet,4,l_per,58.5
1613477868,lightftp,aflnet,4,l_abs,660
1613477868,lightftp,aflnet,4,b_per,39.3
1613477868,lightftp,aflnet,4,b_abs,318
1613477929,lightftp,aflnet,4,l_per,58.5
1613477929,lightftp,aflnet,4,l_abs,660
1613477929,lightftp,aflnet,4,b_per,39.3
1613477929,lightftp,aflnet,4,b_abs,318
1613478072,lightftp,aflnet,4,l_per,58.5
1613478072,lightftp,aflnet,4,l_abs,660
1613478072,lightftp,aflnet,4,b_per,39.3
1613478072,lightftp,aflnet,4,b_abs,318
1613478455,lightftp,aflnet,4,l_per,58.5
1613478455,lightftp,aflnet,4,l_abs,660
1613478455,lightftp,aflnet,4,b_per,39.3
1613478455,lightftp,aflnet,4,b_abs,318
1613478672,lightftp,aflnet,4,l_per,58.5
1613478672,lightftp,aflnet,4,l_abs,660
1613478672,lightftp,aflnet,4,b_per,39.3
1613478672,lightftp,aflnet,4,b_abs,318
1613478863,lightftp,aflnet,4,l_per,58.6
1613478863,lightftp,aflnet,4,l_abs,661
1613478863,lightftp,aflnet,4,b_per,39.4
1613478863,lightftp,aflnet,4,b_abs,319
1613479541,lightftp,aflnet,4,l_per,58.6
1613479541,lightftp,aflnet,4,l_abs,661
1613479541,lightftp,aflnet,4,b_per,39.4
1613479541,lightftp,aflnet,4,b_abs,319
1613479964,lightftp,aflnet,4,l_per,58.8
1613479964,lightftp,aflnet,4,l_abs,663
1613479964,lightftp,aflnet,4,b_per,39.7
1613479964,lightftp,aflnet,4,b_abs,321
1613480290,lightftp,aflnet,4,l_per,58.8
1613480290,lightftp,aflnet,4,l_abs,663
1613480290,lightftp,aflnet,4,b_per,39.7
1613480290,lightftp,aflnet,4,b_abs,321
1613480861,lightftp,aflnet,4,l_per,62.2
1613480861,lightftp,aflnet,4,l_abs,702
1613480861,lightftp,aflnet,4,b_per,41.4
1613480861,lightftp,aflnet,4,b_abs,335
1613481541,lightftp,aflnet,4,l_per,62.2
1613481541,lightftp,aflnet,4,l_abs,702
1613481541,lightftp,aflnet,4,b_per,41.4
1613481541,lightftp,aflnet,4,b_abs,335
1613482088,lightftp,aflnet,4,l_per,62.4
1613482088,lightftp,aflnet,4,l_abs,704
1613482088,lightftp,aflnet,4,b_per,41.7
1613482088,lightftp,aflnet,4,b_abs,337
1613482909,lightftp,aflnet,4,l_per,62.4
1613482909,lightftp,aflnet,4,l_abs,704
1613482909,lightftp,aflnet,4,b_per,41.7
1613482909,lightftp,aflnet,4,b_abs,337
1613483316,lightftp,aflnet,4,l_per,62.4
1613483316,lightftp,aflnet,4,l_abs,704
1613483316,lightftp,aflnet,4,b_per,41.7
1613483316,lightftp,aflnet,4,b_abs,337
1613483577,lightftp,aflnet,4,l_per,62.4
1613483577,lightftp,aflnet,4,l_abs,704
1613483577,lightftp,aflnet,4,b_per,41.7
1613483577,lightftp,aflnet,4,b_abs,337
1613484736,lightftp,aflnet,4,l_per,62.9
1613484736,lightftp,aflnet,4,l_abs,709
1613484736,lightftp,aflnet,4,b_per,42.0
1613484736,lightftp,aflnet,4,b_abs,340
1613485028,lightftp,aflnet,4,l_per,62.9
1613485028,lightftp,aflnet,4,l_abs,709
1613485028,lightftp,aflnet,4,b_per,42.0
1613485028,lightftp,aflnet,4,b_abs,340
1613485927,lightftp,aflnet,4,l_per,62.9
1613485927,lightftp,aflnet,4,l_abs,709
1613485927,lightftp,aflnet,4,b_per,42.0
1613485927,lightftp,aflnet,4,b_abs,340
1613486947,lightftp,aflnet,4,l_per,62.9
1613486947,lightftp,aflnet,4,l_abs,710
1613486947,lightftp,aflnet,4,b_per,42.3
1613486947,lightftp,aflnet,4,b_abs,342
1613488197,lightftp,aflnet,4,l_per,62.9
1613488197,lightftp,aflnet,4,l_abs,710
1613488197,lightftp,aflnet,4,b_per,42.3
1613488197,lightftp,aflnet,4,b_abs,342
1613489366,lightftp,aflnet,4,l_per,62.9
1613489366,lightftp,aflnet,4,l_abs,710
1613489366,lightftp,aflnet,4,b_per,42.3
1613489366,lightftp,aflnet,4,b_abs,342
1613489634,lightftp,aflnet,4,l_per,62.9
1613489634,lightftp,aflnet,4,l_abs,710
1613489634,lightftp,aflnet,4,b_per,42.3
1613489634,lightftp,aflnet,4,b_abs,342
1613490554,lightftp,aflnet,4,l_per,62.9
1613490554,lightftp,aflnet,4,l_abs,710
1613490554,lightftp,aflnet,4,b_per,42.3
1613490554,lightftp,aflnet,4,b_abs,342
1613491501,lightftp,aflnet,4,l_per,62.9
1613491501,lightftp,aflnet,4,l_abs,710
1613491501,lightftp,aflnet,4,b_per,42.3
1613491501,lightftp,aflnet,4,b_abs,342
1613491563,lightftp,aflnet,4,l_per,62.9
1613491563,lightftp,aflnet,4,l_abs,710
1613491563,lightftp,aflnet,4,b_per,42.3
1613491563,lightftp,aflnet,4,b_abs,342
1613491837,lightftp,aflnet,4,l_per,62.9
1613491837,lightftp,aflnet,4,l_abs,710
1613491837,lightftp,aflnet,4,b_per,42.3
1613491837,lightftp,aflnet,4,b_abs,342
1613492048,lightftp,aflnet,4,l_per,62.9
1613492048,lightftp,aflnet,4,l_abs,710
1613492048,lightftp,aflnet,4,b_per,42.3
1613492048,lightftp,aflnet,4,b_abs,342
1613492322,lightftp,aflnet,4,l_per,62.9
1613492322,lightftp,aflnet,4,l_abs,710
1613492322,lightftp,aflnet,4,b_per,42.3
1613492322,lightftp,aflnet,4,b_abs,342
1613492970,lightftp,aflnet,4,l_per,62.9
1613492970,lightftp,aflnet,4,l_abs,710
1613492970,lightftp,aflnet,4,b_per,42.3
1613492970,lightftp,aflnet,4,b_abs,342
1613493387,lightftp,aflnet,4,l_per,62.9
1613493387,lightftp,aflnet,4,l_abs,710
1613493387,lightftp,aflnet,4,b_per,42.3
1613493387,lightftp,aflnet,4,b_abs,342
1613495584,lightftp,aflnet,4,l_per,63.0
1613495584,lightftp,aflnet,4,l_abs,711
1613495584,lightftp,aflnet,4,b_per,42.4
1613495584,lightftp,aflnet,4,b_abs,343
1613496201,lightftp,aflnet,4,l_per,63.0
1613496201,lightftp,aflnet,4,l_abs,711
1613496201,lightftp,aflnet,4,b_per,42.4
1613496201,lightftp,aflnet,4,b_abs,343
1613499713,lightftp,aflnet,4,l_per,63.0
1613499713,lightftp,aflnet,4,l_abs,711
1613499713,lightftp,aflnet,4,b_per,42.4
1613499713,lightftp,aflnet,4,b_abs,343
1613501217,lightftp,aflnet,4,l_per,63.0
1613501217,lightftp,aflnet,4,l_abs,711
1613501217,lightftp,aflnet,4,b_per,42.4
1613501217,lightftp,aflnet,4,b_abs,343
1613502885,lightftp,aflnet,4,l_per,63.0
1613502885,lightftp,aflnet,4,l_abs,711
1613502885,lightftp,aflnet,4,b_per,42.4
1613502885,lightftp,aflnet,4,b_abs,343
1613505337,lightftp,aflnet,4,l_per,63.0
1613505337,lightftp,aflnet,4,l_abs,711
1613505337,lightftp,aflnet,4,b_per,42.4
1613505337,lightftp,aflnet,4,b_abs,343
1613507337,lightftp,aflnet,4,l_per,63.0
1613507337,lightftp,aflnet,4,l_abs,711
1613507337,lightftp,aflnet,4,b_per,42.4
1613507337,lightftp,aflnet,4,b_abs,343
1613509349,lightftp,aflnet,4,l_per,63.0
1613509349,lightftp,aflnet,4,l_abs,711
1613509349,lightftp,aflnet,4,b_per,42.4
1613509349,lightftp,aflnet,4,b_abs,343
1613511605,lightftp,aflnet,4,l_per,63.0
1613511605,lightftp,aflnet,4,l_abs,711
1613511605,lightftp,aflnet,4,b_per,42.4
1613511605,lightftp,aflnet,4,b_abs,343
