time,subject,fuzzer,run,cov_type,cov
1613309191,lightftp,aflnet,4,b_abs,304
1613309246,lightftp,aflnet,4,l_per,56.6
1613309246,lightftp,aflnet,4,l_abs,638
1613309246,lightftp,aflnet,4,b_per,37.6
1613309246,lightftp,aflnet,4,b_abs,304
1613309299,lightftp,aflnet,4,l_per,56.6
1613309299,lightftp,aflnet,4,l_abs,638
1613309299,lightftp,aflnet,4,b_per,37.6
1613309299,lightftp,aflnet,4,b_abs,304
1613309329,lightftp,aflnet,4,l_per,56.8
1613309329,lightftp,aflnet,4,l_abs,641
1613309329,lightftp,aflnet,4,b_per,37.9
1613309329,lightftp,aflnet,4,b_abs,307
1613309407,lightftp,aflnet,4,l_per,56.8
1613309407,lightftp,aflnet,4,l_abs,641
1613309407,lightftp,aflnet,4,b_per,37.9
1613309407,lightftp,aflnet,4,b_abs,307
1613309443,lightftp,aflnet,4,l_per,56.8
1613309443,lightftp,aflnet,4,l_abs,641
1613309443,lightftp,aflnet,4,b_per,38.1
1613309443,lightftp,aflnet,4,b_abs,308
1613309588,lightftp,aflnet,4,l_per,57.0
1613309588,lightftp,aflnet,4,l_abs,643
1613309588,lightftp,aflnet,4,b_per,38.3
1613309588,lightftp,aflnet,4,b_abs,310
1613309749,lightftp,aflnet,4,l_per,57.0
1613309749,lightftp,aflnet,4,l_abs,643
1613309749,lightftp,aflnet,4,b_per,38.3
1613309749,lightftp,aflnet,4,b_abs,310
1613309842,lightftp,aflnet,4,l_per,57.3
1613309842,lightftp,aflnet,4,l_abs,646
1613309842,lightftp,aflnet,4,b_per,38.7
1613309842,lightftp,aflnet,4,b_abs,313
1613309977,lightftp,aflnet,4,l_per,57.3
1613309977,lightftp,aflnet,4,l_abs,646
1613309977,lightftp,aflnet,4,b_per,38.7
1613309977,lightftp,aflnet,4,b_abs,313
1613309988,lightftp,aflnet,4,l_per,57.3
1613309988,lightftp,aflnet,4,l_abs,646
1613309988,lightftp,aflnet,4,b_per,38.7
1613309988,lightftp,aflnet,4,b_abs,313
1613310046,lightftp,aflnet,4,l_per,58.0
1613310046,lightftp,aflnet,4,l_abs,654
1613310046,lightftp,aflnet,4,b_per,39.1
1613310046,lightftp,aflnet,4,b_abs,316
1613310072,lightftp,aflnet,4,l_per,61.3
1613310072,lightftp,aflnet,4,l_abs,692
1613310072,lightftp,aflnet,4,b_per,40.8
1613310072,lightftp,aflnet,4,b_abs,330
1613310127,lightftp,aflnet,4,l_per,61.4
1613310127,lightftp,aflnet,4,l_abs,693
1613310127,lightftp,aflnet,4,b_per,40.9
1613310127,lightftp,aflnet,4,b_abs,331
1613310192,lightftp,aflnet,4,l_per,61.6
1613310192,lightftp,aflnet,4,l_abs,695
1613310192,lightftp,aflnet,4,b_per,41.2
1613310192,lightftp,aflnet,4,b_abs,333
1613310293,lightftp,aflnet,4,l_per,61.7
1613310293,lightftp,aflnet,4,l_abs,696
1613310293,lightftp,aflnet,4,b_per,41.3
1613310293,lightftp,aflnet,4,b_abs,334
1613310667,lightftp,aflnet,4,l_per,61.7
1613310667,lightftp,aflnet,4,l_abs,696
1613310667,lightftp,aflnet,4,b_per,41.3
1613310667,lightftp,aflnet,4,b_abs,334
1613310821,lightftp,aflnet,4,l_per,61.7
1613310821,lightftp,aflnet,4,l_abs,696
1613310821,lightftp,aflnet,4,b_per,41.3
1613310821,lightftp,aflnet,4,b_abs,334
1613311235,lightftp,aflnet,4,l_per,62.1
1613311235,lightftp,aflnet,4,l_abs,700
1613311235,lightftp,aflnet,4,b_per,41.5
1613311235,lightftp,aflnet,4,b_abs,336
1613311525,lightftp,aflnet,4,l_per,62.1
1613311525,lightftp,aflnet,4,l_abs,700
1613311525,lightftp,aflnet,4,b_per,41.5
1613311525,lightftp,aflnet,4,b_abs,336
1613311967,lightftp,aflnet,4,l_per,62.1
1613311967,lightftp,aflnet,4,l_abs,700
1613311967,lightftp,aflnet,4,b_per,41.5
1613311967,lightftp,aflnet,4,b_abs,336
1613312202,lightftp,aflnet,4,l_per,62.1
1613312202,lightftp,aflnet,4,l_abs,700
1613312202,lightftp,aflnet,4,b_per,41.5
1613312202,lightftp,aflnet,4,b_abs,336
1613313115,lightftp,aflnet,4,l_per,62.1
1613313115,lightftp,aflnet,4,l_abs,700
1613313115,lightftp,aflnet,4,b_per,41.5
1613313115,lightftp,aflnet,4,b_abs,336
1613313601,lightftp,aflnet,4,l_per,62.1
1613313601,lightftp,aflnet,4,l_abs,700
1613313601,lightftp,aflnet,4,b_per,41.5
1613313601,lightftp,aflnet,4,b_abs,336
1613313914,lightftp,aflnet,4,l_per,62.1
1613313914,lightftp,aflnet,4,l_abs,700
1613313914,lightftp,aflnet,4,b_per,41.5
1613313914,lightftp,aflnet,4,b_abs,336
1613314930,lightftp,aflnet,4,l_per,62.1
1613314930,lightftp,aflnet,4,l_abs,700
1613314930,lightftp,aflnet,4,b_per,41.5
1613314930,lightftp,aflnet,4,b_abs,336
1613315386,lightftp,aflnet,4,l_per,62.5
1613315386,lightftp,aflnet,4,l_abs,705
1613315386,lightftp,aflnet,4,b_per,41.9
1613315386,lightftp,aflnet,4,b_abs,339
1613315699,lightftp,aflnet,4,l_per,62.5
1613315699,lightftp,aflnet,4,l_abs,705
1613315699,lightftp,aflnet,4,b_per,41.9
1613315699,lightftp,aflnet,4,b_abs,339
1613316392,lightftp,aflnet,4,l_per,62.5
1613316392,lightftp,aflnet,4,l_abs,705
1613316392,lightftp,aflnet,4,b_per,41.9
1613316392,lightftp,aflnet,4,b_abs,339
1613316904,lightftp,aflnet,4,l_per,62.5
1613316904,lightftp,aflnet,4,l_abs,705
1613316904,lightftp,aflnet,4,b_per,41.9
1613316904,lightftp,aflnet,4,b_abs,339
1613317990,lightftp,aflnet,4,l_per,62.5
1613317990,lightftp,aflnet,4,l_abs,705
1613317990,lightftp,aflnet,4,b_per,41.9
1613317990,lightftp,aflnet,4,b_abs,339
1613318620,lightftp,aflnet,4,l_per,62.5
1613318620,lightftp,aflnet,4,l_abs,705
1613318620,lightftp,aflnet,4,b_per,41.9
1613318620,lightftp,aflnet,4,b_abs,339
1613319966,lightftp,aflnet,4,l_per,62.5
1613319966,lightftp,aflnet,4,l_abs,705
1613319966,lightftp,aflnet,4,b_per,41.9
1613319966,lightftp,aflnet,4,b_abs,339
1613320997,lightftp,aflnet,4,l_per,62.5
1613320997,lightftp,aflnet,4,l_abs,705
1613320997,lightftp,aflnet,4,b_per,41.9
1613320997,lightftp,aflnet,4,b_abs,339
1613321613,lightftp,aflnet,4,l_per,62.5
1613321613,lightftp,aflnet,4,l_abs,705
1613321613,lightftp,aflnet,4,b_per,41.9
1613321613,lightftp,aflnet,4,b_abs,339
1613321783,lightftp,aflnet,4,l_per,62.5
1613321783,lightftp,aflnet,4,l_abs,705
1613321783,lightftp,aflnet,4,b_per,41.9
1613321783,lightftp,aflnet,4,b_abs,339
1613321805,lightftp,aflnet,4,l_per,62.5
1613321805,lightftp,aflnet,4,l_abs,705
1613321805,lightftp,aflnet,4,b_per,42.2
1613321805,lightftp,aflnet,4,b_abs,341
1613321895,lightftp,aflnet,4,l_per,62.5
1613321895,lightftp,aflnet,4,l_abs,705
1613321895,lightftp,aflnet,4,b_per,42.2
1613321895,lightftp,aflnet,4,b_abs,341
1613322358,lightftp,aflnet,4,l_per,62.5
1613322358,lightftp,aflnet,4,l_abs,705
1613322358,lightftp,aflnet,4,b_per,42.2
1613322358,lightftp,aflnet,4,b_abs,341
1613322504,lightftp,aflnet,4,l_per,63.9
1613322504,lightftp,aflnet,4,l_abs,721
1613322504,lightftp,aflnet,4,b_per,43.9
1613322504,lightftp,aflnet,4,b_abs,355
1613322968,lightftp,aflnet,4,l_per,63.9
1613322968,lightftp,aflnet,4,l_abs,721
1613322968,lightftp,aflnet,4,b_per,44.0
1613322968,lightftp,aflnet,4,b_abs,356
1613325876,lightftp,aflnet,4,l_per,63.9
1613325876,lightftp,aflnet,4,l_abs,721
1613325876,lightftp,aflnet,4,b_per,44.0
1613325876,lightftp,aflnet,4,b_abs,356
1613326021,lightftp,aflnet,4,l_per,63.9
1613326021,lightftp,aflnet,4,l_abs,721
1613326021,lightftp,aflnet,4,b_per,44.0
1613326021,lightftp,aflnet,4,b_abs,356
1613326213,lightftp,aflnet,4,l_per,63.9
1613326213,lightftp,aflnet,4,l_abs,721
1613326213,lightftp,aflnet,4,b_per,44.0
1613326213,lightftp,aflnet,4,b_abs,356
